"country_name","debt_change_percentage"
"Liberia","273.13"
"Liberia","273.13"
"Papua New Guinea","272.94"
"Lao PDR","272.30"
"Papua New Guinea","270.30"
"Papua New Guinea","270.30"
"Congo, Dem. Rep.","268.94"
"Congo, Dem. Rep.","268.94"
"Pakistan","266.98"
"Pakistan","266.77"
"Maldives","266.74"
"Argentina","266.26"
"Least developed countries: UN classification","265.33"
"Eritrea","265.31"
"Angola","264.72"
"Angola","264.72"
"IDA only","264.04"
"Sierra Leone","262.81"
"Pakistan","262.69"
"Georgia","260.42"
"Georgia","260.42"
"Georgia","260.42"
"Bulgaria","260.38"
"Bulgaria","260.38"
"Middle East & North Africa (excluding high income)","259.60"
"Lesotho","259.46"
"Jordan","259.30"
"Jordan","259.30"
"Jordan","259.30"
"Senegal","259.02"
"Argentina","258.51"
"Bhutan","258.01"
"Bhutan","258.01"
"Eritrea","257.61"
"Eritrea","257.61"
"Eritrea","257.61"
"Angola","257.58"
"Angola","257.55"
"Cote d'Ivoire","257.05"
"Cote d'Ivoire","257.05"
"Maldives","256.26"
"Maldives","256.26"
"Iran, Islamic Rep.","255.57"
"Sao Tome and Principe","254.75"
"Benin","254.41"
"Benin","254.41"
"Benin","254.41"
"Kenya","254.19"
"Kenya","254.19"
"IDA total","254.15"
"IDA total","253.52"
"Middle East & North Africa (excluding high income)","253.44"
"Cameroon","253.04"
"Cameroon","252.48"
"Cameroon","252.48"
"Sao Tome and Principe","251.15"
"Sao Tome and Principe","251.15"
"Mongolia","251.13"
"Mongolia","251.13"
"Mongolia","251.13"
"Benin","250.68"
"Burundi","250.10"
"Burundi","250.10"
"Zambia","249.98"
"Upper middle income","249.26"
"Zambia","249.23"
"Zambia","249.23"
"Kenya","248.67"
"Kenya","248.48"
"Guyana","247.76"
"Djibouti","247.65"
"Djibouti","247.65"
"Sao Tome and Principe","247.38"
"Cote d'Ivoire","247.19"
"Cote d'Ivoire","247.19"
"Cote d'Ivoire","246.97"
"Kazakhstan","246.70"
"Tunisia","246.70"
"Cameroon","246.46"
"Cameroon","246.27"
"Cameroon","246.27"
"Madagascar","244.97"
"Chad","244.85"
"Chad","244.85"
"Chad","244.85"
"Chad","244.85"
"India","244.53"
"India","244.53"
"Belarus","244.49"
"Dominica","243.00"
"Dominica","243.00"
"Cameroon","242.85"
"Cameroon","242.85"
"Cameroon","242.83"
"Upper middle income","242.62"
"Bangladesh","242.34"
"Albania","242.05"
"Brazil","241.36"
"Lesotho","241.08"
"Burundi","240.75"
"Burundi","240.75"
"Burundi","240.75"
"Burundi","240.75"
"Lao PDR","240.28"
"Guinea","240.15"
"Iraq","239.95"
"Mozambique","239.82"
"Mozambique","239.82"
"Lao PDR","239.78"
"Lao PDR","239.78"
"Mauritania","238.42"
"Mauritania","238.42"
"Ghana","238.08"
"Middle income","238.03"
"Thailand","237.95"
"Thailand","237.95"
"Low income","237.79"
"Low & middle income","237.12"
"Albania","237.03"
"Moldova","235.80"
"Moldova","235.80"
"Pakistan","235.46"
"Pakistan","235.46"
"South Asia","235.46"
"Pakistan","235.46"
"Somalia","234.63"
"Somalia","234.63"
"Chad","234.58"
"Guatemala","233.31"
"Central African Republic","233.15"
"Angola","233.00"
"Sub-Saharan Africa (excluding high income)","232.69"
"China","232.33"
"Yemen, Rep.","232.05"
"Yemen, Rep.","232.05"
"Yemen, Rep.","231.81"
"Ethiopia","230.45"
"Pakistan","230.34"
"Guatemala","229.60"
"Uzbekistan","228.52"
"Uzbekistan","228.52"
"Least developed countries: UN classification","228.49"
"Nepal","227.84"
"Comoros","227.84"
"Mongolia","227.68"
"Somalia","227.55"
"Somalia","227.55"
"Somalia","227.55"
"Somalia","227.55"
"Uganda","227.48"
"Uganda","227.48"
"Uganda","227.48"
"Uganda","227.48"
"Uganda","227.48"
"Uganda","227.48"
"Mozambique","227.17"
"Mozambique","227.17"
"Lao PDR","227.09"
"Nepal","226.21"
"Nepal","226.21"
"Lao PDR","225.61"
"Lao PDR","224.98"
"Pakistan","224.89"
"Comoros","224.71"
"Comoros","224.71"
"IDA only","224.38"
"Dominican Republic","224.13"
"Guinea","224.12"
"Guinea","224.12"
"Bangladesh","223.47"
"Burkina Faso","223.01"
"Burkina Faso","223.01"
"Djibouti","222.98"
"Djibouti","222.98"
"Moldova","222.40"
"Pakistan","221.78"
"Montenegro","221.62"
"Angola","220.94"
"Angola","220.94"
"Angola","220.92"
"Senegal","220.46"
"Senegal","220.46"
"Senegal","220.46"
"Mauritania","220.41"
"Mauritania","220.41"
"Central African Republic","219.76"
"Guinea","219.69"
"Guinea","219.69"
"Mongolia","219.08"
"Mongolia","218.94"
"Kenya","218.91"
"Latin America & Caribbean (excluding high income)","218.81"
"Nicaragua","218.81"
"Zambia","218.59"
"Uganda","218.11"
"Mongolia","218.10"
"Burkina Faso","217.78"
"Burkina Faso","217.78"
"Uzbekistan","217.47"
"Ghana","217.42"
"Guinea","216.98"
"Somalia","216.75"
"Burkina Faso","216.65"
"Burkina Faso","216.65"
"Gabon","216.64"
"Mongolia","216.51"
"Yemen, Rep.","215.21"
"Yemen, Rep.","215.21"
"Yemen, Rep.","215.18"
"Zambia","215.08"
"Congo, Dem. Rep.","215.01"
"Congo, Dem. Rep.","215.01"
"Guinea","214.66"
"Sub-Saharan Africa (excluding high income)","213.61"
"Belarus","213.57"
"Low income","213.29"
"Yemen, Rep.","212.81"
"Yemen, Rep.","212.81"
"Yemen, Rep.","212.81"
"Least developed countries: UN classification","211.82"
"Guinea","211.65"
"Guinea","211.65"
"Cameroon","211.46"
"Cameroon","211.46"
"Cameroon","211.45"
"Chad","210.50"
"Chad","210.50"
"Chad","210.50"
"Pakistan","210.38"
"Pakistan","210.38"
"South Asia","209.95"
"Sierra Leone","209.64"
"Sierra Leone","209.64"
"Maldives","209.04"
"IDA total","208.99"
"IDA total","208.80"
"Sao Tome and Principe","208.55"
"Sao Tome and Principe","208.55"
"Mozambique","207.83"
"Honduras","207.70"
"Lao PDR","207.40"
"Indonesia","207.21"
"Comoros","206.69"
"Comoros","206.69"
"Comoros","206.69"
"Comoros","206.69"
"Comoros","206.69"
"Comoros","206.69"
"Comoros","206.69"
"Albania","206.36"
"Fiji","206.23"
"Fiji","206.23"
"Fiji","206.23"
"Zambia","205.95"
"Central African Republic","205.45"
"Central African Republic","205.45"
"Myanmar","205.25"
"Fiji","205.09"
"Fiji","205.09"
"Albania","205.00"
"Guinea","204.72"
"Guatemala","204.17"
"Guatemala","204.17"
"Guatemala","204.17"
"Zimbabwe","203.99"
"Zimbabwe","203.99"
"Bhutan","203.89"
"Bhutan","203.89"
"Sierra Leone","203.58"
"Cameroon","203.55"
"Cameroon","203.43"
"Low income","203.27"
"Georgia","202.85"
"Georgia","202.85"
"Georgia","202.85"
"Guinea","202.78"
"Cameroon","202.75"
"Cameroon","202.62"
"Djibouti","202.48"
"Djibouti","202.48"
"Guatemala","201.83"
"Vietnam","201.71"
"Liberia","201.48"
"Bosnia and Herzegovina","201.44"
"South Asia","201.37"
"Burkina Faso","201.05"
"Mauritania","200.88"
"Nigeria","200.68"
"Ecuador","200.35"
"Guatemala","200.33"
"Guatemala","200.33"
"Guatemala","200.33"
"Pakistan","200.27"
"Mauritania","200.00"
"Mauritania","200.00"
"Ethiopia","199.84"
"Ethiopia","199.84"
"Kyrgyz Republic","199.13"
"Kyrgyz Republic","198.88"
"Bolivia","198.02"
"Bolivia","198.02"
"Central African Republic","197.92"
"Central African Republic","197.92"
"Central African Republic","197.92"
"Sierra Leone","197.91"
"Gambia, The","197.61"
"Congo, Dem. Rep.","197.57"
"Gambia, The","197.43"
"Gambia, The","197.43"
"Cote d'Ivoire","197.24"
"Cote d'Ivoire","197.24"
"Cote d'Ivoire","197.09"
"Cote d'Ivoire","197.09"
"Dominican Republic","197.08"
"Mauritius","195.88"
"Costa Rica","195.67"
"Bulgaria","195.14"
"Zimbabwe","195.07"
"Zimbabwe","195.07"
"Iran, Islamic Rep.","194.51"
"Sub-Saharan Africa (excluding high income)","193.94"
"East Asia & Pacific (excluding high income)","193.43"
"Gambia, The","192.42"
"Gambia, The","192.42"
"Gambia, The","192.42"
"North Macedonia","192.39"
"Least developed countries: UN classification","191.80"
"Afghanistan","191.72"
"Afghanistan","191.72"
"Sri Lanka","191.71"
"Belarus","191.07"
"Guinea","190.83"
"Guinea","190.80"
"Guinea","190.80"
"Kyrgyz Republic","190.59"
"Kyrgyz Republic","190.34"
"Morocco","190.14"
"Morocco","190.14"
"Ethiopia","189.81"
"Ethiopia","189.81"
"Guinea","189.70"
"Djibouti","189.66"
"Djibouti","189.66"
"Djibouti","189.66"
"Djibouti","189.66"
"Djibouti","189.66"
"Comoros","189.59"
"Madagascar","189.51"
"Kyrgyz Republic","188.52"
"Cameroon","188.45"
"Low income","188.21"
"Cameroon","188.11"
"Cameroon","188.11"
"Pakistan","188.03"
"Zimbabwe","187.33"
"Zimbabwe","187.33"
"Togo","186.99"
"Togo","186.99"
"Togo","186.99"
"Togo","186.99"
"Togo","186.99"
"Togo","186.99"
"Timor-Leste","186.83"
"Timor-Leste","186.83"
"Timor-Leste","186.83"
"Timor-Leste","186.83"
"Timor-Leste","186.83"
"Timor-Leste","186.83"
"Guinea","186.53"
"Congo, Dem. Rep.","186.38"
"Congo, Dem. Rep.","186.38"
"Moldova","186.23"
"Gambia, The","185.11"
"Gambia, The","185.11"
"Gambia, The","184.78"
"Costa Rica","184.73"
"Thailand","184.51"
"Ethiopia","184.35"
"Vietnam","184.08"
"Chad","183.89"
"Chad","183.89"
"Costa Rica","183.68"
"Costa Rica","183.68"
"Zimbabwe","183.65"
"Low income","183.62"
"Albania","183.33"
"Albania","183.33"
"Guatemala","182.93"
"Ukraine","181.25"
"Cambodia","181.08"
"Togo","181.01"
"Sri Lanka","180.96"
"Rwanda","180.62"
"Rwanda","180.62"
"Rwanda","180.62"
"Rwanda","180.62"
"Rwanda","180.62"
"Rwanda","180.62"
"South Asia","180.45"
"Eritrea","180.44"
"Zambia","180.21"
"Zambia","180.21"
"Iran, Islamic Rep.","180.12"
"Iran, Islamic Rep.","180.12"
"Middle East & North Africa (excluding high income)","179.99"
"Guinea","179.94"
"Burkina Faso","179.47"
"Upper middle income","179.42"
"Senegal","179.00"
"North Macedonia","178.98"
"Benin","178.86"
"Iraq","178.54"
"Indonesia","177.81"
"Mauritius","177.73"
"Grenada","177.63"
"Grenada","177.63"
"Grenada","177.63"
"Sao Tome and Principe","177.51"
"Sao Tome and Principe","177.51"
"Sao Tome and Principe","177.51"
"Ukraine","177.00"
"Congo, Dem. Rep.","176.54"
"Belarus","176.28"
"Zambia","176.04"
"Vietnam","175.88"
"Afghanistan","175.61"
"Afghanistan","175.61"
"Georgia","175.58"
"Maldives","175.54"
"Gabon","175.45"
"Kyrgyz Republic","175.03"
"Kyrgyz Republic","175.03"
"Kyrgyz Republic","175.03"
"Burkina Faso","174.81"
"Vietnam","174.68"
"Belarus","174.58"
"Brazil","174.54"
"Cote d'Ivoire","173.37"
"South Asia","173.03"
"South Asia","172.77"
"Low income","172.56"
"Georgia","172.34"
"Georgia","172.34"
"Zimbabwe","172.04"
"Zimbabwe","172.04"
"Sub-Saharan Africa (excluding high income)","171.97"
"Albania","171.77"
"South Asia","171.45"
"South Asia","171.45"
"Gambia, The","171.12"
"Zimbabwe","171.11"
"Mexico","169.85"
"Zimbabwe","169.81"
"Zimbabwe","169.81"
"Benin","169.67"
"Bhutan","169.38"
"Bhutan","169.38"
"Uganda","168.90"
"Lao PDR","168.76"
"Lao PDR","168.76"
"Mauritania","168.75"
"Mauritania","168.75"
"Central African Republic","168.23"
"Central African Republic","168.23"
"Central African Republic","168.23"
"Sri Lanka","168.19"
"Iran, Islamic Rep.","168.18"
"Iran, Islamic Rep.","168.18"
"Low income","167.94"
"Montenegro","167.62"
"Low income","167.47"
"Low income","167.47"
"Tunisia","167.13"
"Lebanon","166.90"
"Least developed countries: UN classification","166.83"
"Least developed countries: UN classification","166.83"
"Mauritius","166.30"
"Mauritius","166.30"
"Mauritius","166.26"
"Mauritius","166.26"
"El Salvador","166.20"
"Kyrgyz Republic","166.19"
"Burundi","165.76"
"Burundi","165.76"
"Bosnia and Herzegovina","165.59"
"Egypt, Arab Rep.","164.96"
"Mauritius","164.92"
"Mauritius","164.92"
"Ethiopia","164.92"
"Bhutan","164.06"
"Kazakhstan","163.93"
"Kazakhstan","163.93"
"Kazakhstan","163.93"
"Kazakhstan","163.93"
"Djibouti","163.84"
"Central African Republic","163.25"
"Central African Republic","163.25"
"Central African Republic","163.25"
"Central African Republic","163.25"
"IDA only","163.23"
"Morocco","163.22"
"Moldova","163.16"
"Moldova","163.16"
"Maldives","163.15"
"Maldives","163.15"
"Haiti","163.04"
"Haiti","163.04"
"Haiti","163.04"
"Congo, Dem. Rep.","162.95"
"Kyrgyz Republic","162.62"
"Myanmar","162.09"
"Myanmar","162.09"
"Kyrgyz Republic","162.07"
"Middle East & North Africa (excluding high income)","161.98"
"IDA total","161.46"
"Zimbabwe","161.22"
"Belarus","160.56"
"Low income","160.33"
"South Africa","159.92"
"South Africa","159.92"
"South Africa","159.92"
"Zimbabwe","159.82"
"Zimbabwe","159.82"
"Bhutan","159.35"
"Bhutan","159.35"
"Lebanon","158.97"
"Burundi","158.75"
"Burundi","158.75"
"Burundi","158.75"
"Burundi","158.75"
"Zimbabwe","158.44"
"Lower middle income","158.24"
"Serbia","158.16"
"Serbia","158.16"
"Russian Federation","157.77"
"Russian Federation","157.77"
"Russian Federation","157.77"
"South Asia","157.54"
"Congo, Rep.","156.85"
"Congo, Rep.","156.85"
"Congo, Rep.","156.85"
"Low income","156.83"
"Sri Lanka","156.62"
"Uganda","156.57"
"Mexico","156.41"
"Low income","156.30"
"Samoa","156.13"
"Samoa","156.13"
"Samoa","156.13"
"Samoa","156.13"
"Samoa","156.13"
"Samoa","156.13"
"Togo","156.08"
"Least developed countries: UN classification","155.69"
"Togo","155.36"
"Burundi","155.27"
"Jordan","155.17"
"Jordan","155.17"
"Jordan","155.17"
"Vietnam","154.96"
"Morocco","154.66"
"Middle East & North Africa (excluding high income)","154.56"
"Togo","154.39"
"Kazakhstan","154.32"
"Lebanon","154.13"
"Lebanon","154.13"
"Lebanon","154.13"
"Albania","154.04"
"Albania","154.04"
"Gambia, The","153.70"
"Zimbabwe","153.28"
"Kenya","153.25"
"Mexico","152.99"
"Togo","152.83"
"Togo","152.83"
"Togo","152.83"
"Iran, Islamic Rep.","152.67"
"Iran, Islamic Rep.","152.67"
"Zimbabwe","152.66"
"Zimbabwe","152.66"
"Albania","152.52"
"Sub-Saharan Africa (excluding high income)","152.27"
"Sub-Saharan Africa (excluding high income)","152.27"
"Bulgaria","151.64"
"IDA only","151.20"
"Sao Tome and Principe","151.11"
"Colombia","150.96"
"Kyrgyz Republic","150.63"
"Low income","150.50"
"Congo, Rep.","150.21"
"Congo, Rep.","150.21"
"Congo, Rep.","150.21"
"Egypt, Arab Rep.","150.08"
"Iraq","149.85"
"Iraq","149.85"
"Cameroon","149.72"
"Kazakhstan","149.49"
"Kazakhstan","149.49"
"Brazil","149.46"
"Belarus","149.39"
"Belarus","149.39"
"Burundi","149.29"
"Burundi","149.29"
"Togo","149.28"
"Montenegro","149.23"
"Bangladesh","148.97"
"Pakistan","148.83"
"Low income","148.80"
"El Salvador","148.73"
"El Salvador","148.73"
"IDA only","148.54"
"Lao PDR","148.43"
"IDA only","148.26"
"Middle East & North Africa (excluding high income)","148.14"
"Cabo Verde","148.14"
"Togo","148.10"
"Congo, Dem. Rep.","147.96"
"Congo, Dem. Rep.","147.96"
"Congo, Dem. Rep.","147.96"
"South Asia","147.91"
"Guinea","147.71"
"South Asia","147.65"
"Bosnia and Herzegovina","147.43"
"Cambodia","147.41"
"Bosnia and Herzegovina","147.38"
"Bosnia and Herzegovina","147.38"
"Nicaragua","147.36"
"Mozambique","147.35"
"Nicaragua","147.26"
"Jordan","147.19"
"Senegal","147.18"
"Maldives","147.05"
"El Salvador","146.13"
"El Salvador","146.13"
"El Salvador","146.13"
"El Salvador","146.13"
"Morocco","146.07"
"Ecuador","145.77"
"Ecuador","145.77"
"Angola","145.71"
"Angola","145.71"
"Congo, Rep.","145.70"
"Congo, Rep.","145.70"
"Angola","145.70"
"Maldives","145.60"
"Maldives","145.60"
"Maldives","145.60"
"Bhutan","145.25"
"Cabo Verde","144.85"
"Cabo Verde","144.85"
"Low income","144.83"
"Low income","144.83"
"Sub-Saharan Africa (excluding high income)","144.81"
"Niger","144.58"
"Niger","144.58"
"Niger","144.58"
"Cambodia","144.00"
"Jamaica","143.86"
"Jamaica","143.77"
"Jamaica","143.77"
"Montenegro","143.39"
"Benin","143.05"
"Least developed countries: UN classification","142.99"
"Mauritius","142.88"
"Mauritius","142.88"
"Mauritius","142.88"
"Moldova","142.58"
"Moldova","142.58"
"Nicaragua","142.50"
"Nicaragua","142.50"
"Nicaragua","142.50"
"Philippines","142.45"
"Morocco","142.43"
"Morocco","142.43"
"Iraq","142.38"
"Albania","142.37"
"India","142.29"
"Uganda","142.27"
"Uganda","142.27"
"Uganda","142.27"
"Georgia","142.21"
"Mongolia","142.04"
"Guinea","142.03"
"Liberia","142.03"
"Liberia","142.03"
"Liberia","142.03"
"Zimbabwe","141.82"
"Iraq","141.78"
"Egypt, Arab Rep.","141.78"
"Iraq","141.78"
"Senegal","141.71"
"IDA total","141.59"
"Samoa","141.50"
"Samoa","141.50"
"Samoa","141.50"
"Samoa","141.50"
"Samoa","141.50"
"Samoa","141.50"
"Zimbabwe","141.42"
"Cabo Verde","141.31"
"Cabo Verde","141.31"
"Middle income","141.31"
"Kenya","141.04"
"IDA total","140.73"
"IDA total","140.58"
"Low & middle income","140.57"
"Zimbabwe","140.21"
"Cote d'Ivoire","140.04"
"Lao PDR","140.04"
"North Macedonia","140.02"
"North Macedonia","140.02"
"Ghana","139.87"
"Ghana","139.87"
"Sao Tome and Principe","139.78"
"Sao Tome and Principe","139.78"
"Sao Tome and Principe","139.78"
"Bhutan","139.64"
"Bhutan","139.64"
"Low income","139.57"
"Ghana","139.55"
"Ghana","139.55"
"Moldova","139.49"
"Timor-Leste","139.14"
"Turkmenistan","138.77"
"Turkmenistan","138.77"
"Cabo Verde","138.49"
"Cabo Verde","138.49"
"Cabo Verde","138.38"
"Ethiopia","138.32"
"Sao Tome and Principe","138.21"
"Sao Tome and Principe","138.21"
"Sao Tome and Principe","138.21"
"Sao Tome and Principe","138.21"
"Kyrgyz Republic","138.18"
"Kyrgyz Republic","138.18"
"Kyrgyz Republic","138.18"
"Georgia","138.13"
"Guinea-Bissau","137.68"
"Guinea-Bissau","137.68"
"Guinea-Bissau","137.68"
"Bosnia and Herzegovina","137.55"
"Kenya","137.54"
"Kenya","137.54"
"Congo, Dem. Rep.","137.51"
"Bosnia and Herzegovina","137.50"
"Bosnia and Herzegovina","137.50"
"IDA only","137.24"
"Georgia","137.02"
"Georgia","137.02"
"Georgia","137.02"
"Zimbabwe","137.01"
"IDA total","136.89"
"Timor-Leste","136.88"
"Timor-Leste","136.88"
"Timor-Leste","136.88"
"Timor-Leste","136.88"
"Timor-Leste","136.88"
"Timor-Leste","136.88"
"Chad","136.56"
"Chad","136.56"
"Chad","136.56"
"Low income","136.48"
"Madagascar","136.44"
"Mexico","136.38"
"Timor-Leste","136.01"
"Zimbabwe","135.87"
"Zambia","135.40"
"Bhutan","135.19"
"Bhutan","135.08"
"Mozambique","135.04"
"Mozambique","135.04"
"Moldova","134.93"
"Cote d'Ivoire","134.25"
"Cote d'Ivoire","134.25"
"Cote d'Ivoire","134.25"
"Bhutan","134.03"
"Bhutan","134.03"
"Liberia","134.02"
"Liberia","134.02"
"Liberia","134.02"
"Liberia","134.02"
"Liberia","134.02"
"South Asia","134.00"
"Burkina Faso","133.73"
"Low income","133.14"
"Maldives","133.11"
"Tunisia","133.02"
"South Asia","133.00"
"South Asia","133.00"
"Bhutan","132.48"
"Bhutan","132.48"
"Togo","132.37"
"Togo","132.37"
"Togo","132.37"
"Low income","132.34"
"Lesotho","132.03"
"Lesotho","132.03"
"Lesotho","132.03"
"Moldova","131.95"
"Low income","131.91"
"Low income","131.91"
"Afghanistan","131.90"
"Afghanistan","131.90"
"Belize","131.73"
"South Asia","131.59"
"Cote d'Ivoire","131.25"
"Liberia","131.21"
"Ghana","131.06"
"Ghana","131.06"
"Low income","129.97"
"Low income","129.97"
"Nicaragua","129.86"
"Kazakhstan","129.38"
"Kenya","129.30"
"Papua New Guinea","129.09"
"Papua New Guinea","128.97"
"Papua New Guinea","128.97"
"Lebanon","128.54"
"Burkina Faso","128.44"
"Mozambique","128.40"
"Bhutan","128.28"
"Nigeria","128.15"
"Sub-Saharan Africa (excluding high income)","128.14"
"Sub-Saharan Africa (excluding high income)","128.14"
"IDA only","127.87"
"Kenya","127.86"
"Zimbabwe","127.77"
"Zimbabwe","127.77"
"Egypt, Arab Rep.","127.67"
"Egypt, Arab Rep.","127.67"
"Grenada","127.62"
"Grenada","127.62"
"Grenada","127.62"
"Benin","127.56"
"Bhutan","127.53"
"Low income","127.37"
"Low income","127.37"
"Dominica","127.34"
"Mozambique","127.30"
"Uganda","127.25"
"Uganda","127.05"
"Uganda","126.99"
"Bhutan","126.93"
"Costa Rica","126.77"
"Djibouti","126.69"
"Djibouti","126.69"
"Djibouti","126.69"
"Liberia","126.67"
"Liberia","126.67"
"Montenegro","126.65"
"Low income","126.49"
"Paraguay","126.41"
"South Africa","126.33"
"Georgia","126.27"
"Samoa","126.00"
"Zimbabwe","125.92"
"Zimbabwe","125.92"
"Burkina Faso","125.88"
"Burkina Faso","125.88"
"India","125.61"
"Zambia","125.35"
"Zambia","125.35"
"Albania","125.19"
"Liberia","125.07"
"Liberia","125.07"
"Mozambique","124.77"
"Mozambique","124.77"
"Morocco","124.64"
"Morocco","124.64"
"Dominican Republic","124.63"
"Gambia, The","124.46"
"Egypt, Arab Rep.","124.19"
"Egypt, Arab Rep.","124.19"
"Gambia, The","124.14"
"Gambia, The","124.14"
"Turkmenistan","123.85"
"Moldova","123.78"
"Moldova","123.78"
"Chad","123.50"
"Maldives","123.49"
"Comoros","123.34"
"Comoros","123.34"
"Bangladesh","123.34"
"Comoros","123.34"
"Comoros","123.34"
"Serbia","123.33"
"Serbia","123.33"
"Serbia","123.33"
"Belarus","123.22"
"Dominica","123.03"
"Iran, Islamic Rep.","122.56"
"Moldova","122.46"
"Lower middle income","122.36"
"Kosovo","122.21"
"Sri Lanka","121.88"
"Thailand","121.38"
"IDA total","121.33"
"Kenya","121.25"
"Cameroon","121.24"
"Cameroon","121.19"
"Cameroon","121.19"
"Senegal","121.02"
"Pakistan","121.02"
"Low income","120.96"
"Low income","120.96"
"Low income","120.96"
"Albania","120.65"
"Burkina Faso","120.49"
"Niger","119.59"
"Niger","119.59"
"Niger","119.59"
"Cote d'Ivoire","119.57"
"Moldova","119.48"
"Moldova","119.48"
"East Asia & Pacific (excluding high income)","119.46"
"Burundi","119.36"
"Congo, Rep.","119.35"
"Congo, Rep.","119.35"
"Congo, Rep.","119.35"
"Sao Tome and Principe","119.30"
"IDA total","119.18"
"Mozambique","119.05"
"Nicaragua","119.04"
"Nicaragua","119.04"
"Nicaragua","119.04"
"Lebanon","118.99"
"Lebanon","118.99"
"Lebanon","118.99"
"Middle income","118.88"
"IDA total","118.78"
"IDA total","118.62"
"Mauritania","118.61"
"Mauritania","118.61"
"Bolivia","118.56"
"Benin","118.55"
"Benin","118.55"
"Benin","118.55"
"Low & middle income","118.49"
"Argentina","118.22"
"Argentina","118.22"
"Argentina","118.22"
"Costa Rica","118.21"
"Pakistan","118.16"
"Bangladesh","118.13"
"Moldova","117.96"
"Tunisia","117.73"
"Jordan","117.52"
"Peru","117.52"
"Jordan","117.52"
"Lower middle income","117.31"
"Zimbabwe","117.29"
"Zimbabwe","117.29"
"Moldova","117.01"
"Belarus","116.97"
"Argentina","116.94"
"Argentina","116.94"
